id,title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
7516,Smokin' Aces,6.474,1490,Released,2006-12-09,57103895,109,/iUS8yMKkJGl0RUabaYKZoxYxClo.jpg,17000000,http://www.smokinaces.net/,tt0475394,en,Smokin' Aces,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",15.32,https://image.tmdb.org/t/p/w500/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,Nobody gets away clean.,"Action, Comedy, Crime, Thriller","Universal Pictures, Working Title Films, StudioCanal, Relativity Media, Scion Films","France, United Kingdom, United States of America",English,"sniper, neo-nazism, police, hitman, gun, gangster, fbi, bodyguard, dark comedy, shootout, drugs, female corpse"
252838,The Wedding Ringer,6.488,1490,Released,2015-01-16,79799880,101,/aan0KdhVgJfAwUJ3n2HDFOWcxZ2.jpg,23000000,https://www.sonypictures.com/movies/theweddingringer,tt0884732,en,The Wedding Ringer,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake  best man Jimmy.",25.863,https://image.tmdb.org/t/p/w500/nh9VKA4LEPKkoCljnDNHtSIhKbF.jpg,He's the best man... money can buy.,Comedy,"Screen Gems, LStar Capital, Miramax, Will Packer Productions",United States of America,English,"male friendship, impersonator, wedding, lying, best man"
1883,Malcolm X,7.54,1489,Released,1992-11-18,48169908,202,/42mSR48e4h6Zp5BkTUyWPYsAA1X.jpg,34000000,,tt0104797,en,Malcolm X,"A tribute to the controversial black activist and leader of the struggle for black liberation. He hit bottom during his imprisonment in the '50s, he became a Black Muslim and then a leader in the Nation of Islam. His assassination in 1965 left a legacy of self-determination and racial pride.",18.458,https://image.tmdb.org/t/p/w500/o2s9ow0uRRm1BcF3teznk5twd90.jpg,,"Drama, History","40 Acres and a Mule Filmworks, JVC, Warner Bros. Pictures",United States of America,"Arabic, English","prison, new york city, police brutality, beach, assassination, muslim, police, ku klux klan, prison cell, koran, jail guard, bible, civil rights, islam, biography, martin luther king, nation of islam, mekka, pilgrimage, cabriolet, historical figure, based on memoir or autobiography, african american history"
334524,Gold,6.602,1489,Released,2016-02-03,14880939,121,/mDzzAQypU9CaolRyMiDVwlwffBY.jpg,20000000,http://gold-film.com/,tt1800302,en,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",14.021,https://image.tmdb.org/t/p/w500/ukMXAdr325Tn1mLGkxdG8Lab16l.jpg,Prove 'em all wrong,"Adventure, Drama, Thriller","Living Films, Black Bear Pictures, Boies/Schiller Film Group, Hwy61",United States of America,"English, Indonesian","gold, fraud, wall street, mining, based on true story, gold mine, indonesia, money, jungle"
80389,Get the Gringo,6.533,1489,Released,2012-03-15,0,96,/7UjEgarkL9pKjXbJDfxx85Ws0ur.jpg,35000000,,tt1567609,en,Get the Gringo,A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a 9-year-old boy.,21.501,https://image.tmdb.org/t/p/w500/v43pBEbRILw2CylmaC170kjY2DN.jpg,The odds are against him. So is everyone else.,"Action, Thriller, Crime, Drama","Icon Productions, Airborne Productions","Mexico, United States of America","English, Spanish","prison, mexico, vacation, prison escape"
9038,The Heartbreak Kid,5.707,1486,Released,2007-10-05,127766650,116,/12W7q01e2j90fC9u9giiXm7hIwq.jpg,60000000,,tt0408839,en,The Heartbreak Kid,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun.",19.928,https://image.tmdb.org/t/p/w500/bVWM0L3DqFpNE3Yt49WjAgTQUc0.jpg,He waited all his life to get married. Too bad he didn't wait another week.,"Comedy, Romance","Conundrum Entertainment, Davis Entertainment, DreamWorks Pictures, Radar Pictures",United States of America,"English, Spanish","dance, based on novel or book, date, flirt, honeymoon, remake, dream girl, wedding"
2026,Hostage,6.343,1485,Released,2005-03-10,77944725,113,/aK1uB5c111DXSvPOrriizPoWwh9.jpg,52000000,,tt0340163,en,Hostage,"When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",22.302,https://image.tmdb.org/t/p/w500/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg,Every second counts.,"Action, Thriller, Crime","Yari Film Group, Miramax, Cheyenne Enterprises, Stratus Film Co., Syndicate Films International, Equity Pictures Medienfonds GmbH & Co. KG II, Hostage GmbH","Germany, United States of America",English,"kidnapping, fbi, police operation, home invasion, hostage situation, hostage negotiator"
379,Miller's Crossing,7.452,1484,Released,1990-09-21,5080409,115,/xeLOCSy9YIpGFYjcHiDTQ7ac65t.jpg,14000000,,tt0100150,en,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",17.717,https://image.tmdb.org/t/p/w500/ab3pnsTKp3BgcAFy0FgWBFBg9FL.jpg,"Up is down, black is white, and nothing is what it seems.","Drama, Thriller, Crime","Circle Films, 20th Century Fox",United States of America,"English, Irish, Italian, Yiddish","street gang, corruption, prohibition era, gun, gambling debt, gangster, loyalty, irish-american, irish mob, betrayal, organized crime, shootout, drunkenness, neo-noir, 1920s, violence"
724089,Gabriel's Inferno: Part II,8.424,1484,Released,2020-07-31,0,105,/jtAI6OJIWLWiRItNSZoWjrsUtmi.jpg,0,https://watch.passionflix.com/watch/f299fa17-5a2b-4fee-b53a-a4651747431b,tt13535454,en,Gabriel's Inferno: Part II,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?",30.398,https://image.tmdb.org/t/p/w500/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,,"Romance, Drama",PassionFlix,,,based on novel or book
86837,Amour,7.769,1483,Released,2012-09-20,29844753,127,/w7Z4BVMin49voNN61IUWyN9DopV.jpg,8900000,,tt1602620,fr,Amour,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",14.551,https://image.tmdb.org/t/p/w500/yq8hSg68QcfqKim9iydrVe4ndX3.jpg,,"Drama, Romance","wega film vienna, Les Films du Losange, X Filme Creative Pool","France, Austria, Germany",French,"daughter, nurse, music teacher, married couple, piano lessons, aging, love, retired, illness, pigeon, stroke, octogenarian"
511785,Alex Strangelove,6.58,1483,Released,2018-04-16,0,99,/rFVdcLMOXcDCBK4wrKj1cYWt2zL.jpg,0,https://www.netflix.com/title/80168189,tt5688996,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",10.844,https://image.tmdb.org/t/p/w500/6OemqmvthXswt5KFmtXBCMMloJ4.jpg,Love can be confusing,"Comedy, Drama","Mighty Engine, STX Films, Red Hour",United States of America,English,"high school, girlfriend, loss of virginity, teen movie, male homosexuality, teen comedy, lgbt, gay theme"
9559,A Perfect World,7.47,1482,Released,1993-11-24,135130999,138,/3K54t5psPT0Ufqd2zbXK0sB4KUL.jpg,30000000,,tt0107808,en,A Perfect World,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",18.233,https://image.tmdb.org/t/p/w500/1II9kMjOuho3pnEvxkpx7e3ozOO.jpg,,"Drama, Crime","Malpaso Productions, Warner Bros. Pictures",United States of America,English,"hostage, texas, prison escape, escaped convict, child kidnapping, child driving car, criminologist, 1960s"
77883,The Possession,6.028,1482,Released,2012-08-30,85446075,92,/qOug6rmixS2ruc7WahjC33MdBfR.jpg,14000000,http://www.thepossessionmovie.com/,tt0431021,en,The Possession,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",22.918,https://image.tmdb.org/t/p/w500/loZYdcmgvnonHtH0XH0RI7rm8iA.jpg,Fear The Demon That Doesn't Fear God,"Horror, Thriller","Ghost House Pictures, North Box Productions, Lionsgate","United States of America, Canada","English, Yiddish, Polish","exorcism, house, rabbi, hospital, demonic possession, divorced parents, basketball coach, dybbuk box, sister sister relationship, hebrew text, jewish folklore"
722778,The Hand of God,7.602,1480,Released,2021-11-24,0,130,/dTvGUMFc5WCziTzXZKZ2EfW2bEM.jpg,0,https://www.netflix.com/title/81156325,tt12680684,it,È stata la mano di Dio,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",8.33,https://image.tmdb.org/t/p/w500/kreVxr5moB7K52IGGV1BGAn6nq1.jpg,,Drama,The Apartment Pictures,Italy,Italian,"italy, naples, italy, loss of virginity, family relationships, coming of age, poverty, teenage boy, football (soccer) fan, semi autobiographical, 1980s"
11371,The Score,6.695,1480,Released,2001-07-13,113579918,124,/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg,68000000,,tt0227445,en,The Score,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,17.931,https://image.tmdb.org/t/p/w500/fsb4m9XW59mei8GKznvI3lLzcfp.jpg,There are no partners in crime.,"Action, Crime, Thriller, Mystery","Horseshoe Bay Productions, Paramount, Mandalay Pictures, Lions Gate Films, StudioCanal, CP Medien AG, MP Film Management, Summit Entertainment","Canada, France, Germany, United States of America","English, French","quebec, jewel, scepter, customs house, jewelry heist, blueprint, assumed identity, schematic, surveillance camera, one last job"
716612,Spencer,6.858,1475,Released,2021-11-04,14000000,117,/uAf1Ua3UDm8cDR2CgNGbZepOqDV.jpg,18000000,https://neonrated.com/films/spencer,tt12536294,en,Spencer,"During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles.",13.478,https://image.tmdb.org/t/p/w500/7GcqdBKaMM9BWXWN07BirBMkcBF.jpg,Every fairy tale ends.,Drama,"FilmNation Entertainment, Komplizen Film, Shoebox Films, Fabula, Fabula","Chile, Germany, United Kingdom, United States of America",English,"princess, marriage crisis, royal family, biography, based on true story, psychological abuse, norfolk, christmas, 1990s, british royal family, british monarchy, body horror, princess diana"
1407,La Vie en Rose,7.446,1475,Released,2007-02-14,86274793,140,/xaaZCEvqRcauCOWVKZxDvZR7MVG.jpg,25000000,http://www.tfmdistribution.com/lamome/lamome.htm,tt0450188,fr,La Môme,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",13.263,https://image.tmdb.org/t/p/w500/pmKVYXBb57iQ9cKXuYF1GCWxBip.jpg,The extraordinary story of Edith Piaf.,"Music, Drama","TF1 International, Légende Films, Okko Production, Songbird Pictures, TF1 Films Production","Czech Republic, France, United Kingdom",French,"france, musical, biography, singer, female protagonist, audience, blindness, national anthem, french singer"
294016,Trumbo,7.158,1474,Released,2015-10-27,8235661,124,/5pi1fOWK3P8Q8IXhj9QeZCYfSnG.jpg,15000000,,tt3203606,en,Trumbo,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,10.601,https://image.tmdb.org/t/p/w500/2RERIRnZkROSeHZAIf8PSxhzOqs.jpg,Are you now or have you ever been...,Drama,"ShivHans Pictures, Groundswell Productions, Inimitable Pictures",United States of America,English,"parent child relationship, communist, movie business, screenwriter, biography, hollywood, writer, communism, blacklist, mccarthyism, 1940s, movie industry, old hollywood"
4349,The Kingdom,6.682,1474,Released,2007-08-22,86658558,110,/sAj6pHDKXl4uQz9X9gDDApFM2po.jpg,70000000,http://www.thekingdommovie.com/,tt0431197,en,The Kingdom,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,17.16,https://image.tmdb.org/t/p/w500/1RkL0PGod3b75MSrc1nVJxZsoRT.jpg,How do you stop an enemy who isn't afraid to die?,"Thriller, Action, Drama","Universal Pictures, Forward Pass, Relativity Media, FilmWorks, MDBF Zweite Filmgesellschaft","Germany, United States of America","Arabic, English","assassin, saudi arabia, assassination, police, chase, explosive, fbi, investigation, medical examiner, terrorism, arab, bomb attack"
10033,Just Friends,6.169,1474,Released,2005-11-23,50817508,96,/oAfxQnTlfTKmr61RjE3NM2DlzUN.jpg,0,,tt0433400,en,Just Friends,"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer.",18.433,https://image.tmdb.org/t/p/w500/jgs2mdFlx8NJzbxXTHeQxvQbN6n.jpg,He loves her. She loves him not.,"Comedy, Romance","BenderSpink, Cinezeta","Canada, Germany, United States of America",English,"change, holiday, success, falling in love, hometown, arrogance, weight loss, christmas"
221,Rebel Without a Cause,7.531,1473,Released,1955-10-27,4500000,111,/oflZDGEo8rZqMIH98WmLRPPmqKY.jpg,1500000,,tt0048545,en,Rebel Without a Cause,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",17.801,https://image.tmdb.org/t/p/w500/n0oJB5fhcUth9ZbHziwsFuR38gT.jpg,The bad boy from a good family.,Drama,Warner Bros. Pictures,United States of America,English,"individual, underground world, street gang, unsociability, car race, parent child relationship, authority, rebel, coming of age, based on short story, teen rebel, griffith observatory, teenager"
11675,Halloween H20: 20 Years Later,6.022,1473,Released,1998-08-05,75000000,86,/8YRgPbmbamgThBXDkecqEKMoPMI.jpg,17000000,,tt0120694,en,Halloween H20: 20 Years Later,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",23.883,https://image.tmdb.org/t/p/w500/lqLXUm3oK59sGJKRH2Zjj2m3iMg.jpg,Blood is thicker than Water.,"Horror, Thriller","Dimension Films, Nightfall Productions, Trancas International Films, Miramax",United States of America,English,"california, boarding school, brother, new identity, halloween, witness protection, uncle, school party, sister, sequel, underage drinking, slasher, principal, death, evil, holiday horror"
9427,The Full Monty,6.99,1473,Released,1997-08-13,257850122,91,/dxhf7ozF8pJVJznuZG0VyQi1UDT.jpg,3500000,,tt0119164,en,The Full Monty,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",14.254,https://image.tmdb.org/t/p/w500/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg,The year's most revealing comedy.,Comedy,"Redwave Films, Channel Four Films",United Kingdom,English,"northern england, police, suicide attempt, job interview, son, striptease, father, yorkshire, obesity, unemployment, steel worker, repossession, male stripper, gay theme"
